"time
References : ['vcap512']
Dependency : [time]
Num. Points : [30006]
Matrix Size : scalar
Type : Real","vcap512
References : []
Dependency : [time]
Num. Points : [30006]
Matrix Size : scalar
Type : Real"
98.02 psec,0.0000 V
98.12 psec,0.0000 V
98.22 psec,0.0000 V
98.32 psec,0.0000 V
98.42 psec,0.0000 V
98.52 psec,0.0000 V
98.62 psec,0.0000 V
98.72 psec,0.0000 V
98.82 psec,0.0000 V
98.92 psec,0.0000 V
99.02 psec,0.0000 V
99.12 psec,0.0000 V
99.22 psec,0.0000 V
99.32 psec,0.0000 V
99.42 psec,0.0000 V
99.52 psec,0.0000 V
99.62 psec,0.0000 V
99.72 psec,0.0000 V
99.82 psec,0.0000 V
99.92 psec,0.0000 V
100.0 psec,0.0000 V
100.1 psec,0.0000 V
100.2 psec,0.0000 V
100.3 psec,0.0000 V
100.4 psec,0.0000 V
100.5 psec,0.0000 V
100.6 psec,0.0000 V
100.7 psec,0.0000 V
100.8 psec,0.0000 V
100.9 psec,0.0000 V
101.0 psec,0.0000 V
101.1 psec,0.0000 V
101.2 psec,0.0000 V
101.3 psec,0.0000 V
101.4 psec,0.0000 V
101.5 psec,0.0000 V
101.6 psec,0.0000 V
101.7 psec,0.0000 V
101.8 psec,0.0000 V
101.9 psec,0.0000 V
102.0 psec,0.0000 V
102.1 psec,0.0000 V
102.2 psec,0.0000 V
102.3 psec,0.0000 V
102.4 psec,0.0000 V
102.5 psec,0.0000 V
102.6 psec,0.0000 V
102.7 psec,0.0000 V
102.8 psec,0.0000 V
102.9 psec,0.0000 V
103.0 psec,0.0000 V
103.1 psec,0.0000 V
103.2 psec,0.0000 V
103.3 psec,0.0000 V
103.4 psec,0.0000 V
103.5 psec,0.0000 V
103.6 psec,0.0000 V
103.7 psec,0.0000 V
103.8 psec,0.0000 V
103.9 psec,0.0000 V
104.0 psec,0.0000 V
104.1 psec,0.0000 V
104.2 psec,0.0000 V
104.3 psec,0.0000 V
104.4 psec,0.0000 V
104.5 psec,0.0000 V
104.6 psec,0.0000 V
104.7 psec,0.0000 V
104.8 psec,0.0000 V
104.9 psec,0.0000 V
105.0 psec,0.0000 V
105.1 psec,0.0000 V
105.2 psec,0.0000 V
105.3 psec,0.0000 V
105.4 psec,0.0000 V
105.5 psec,0.0000 V
105.6 psec,0.0000 V
105.7 psec,0.0000 V
105.8 psec,0.0000 V
105.9 psec,0.0000 V
106.0 psec,0.0000 V
106.1 psec,0.0000 V
106.2 psec,0.0000 V
106.3 psec,0.0000 V
106.4 psec,0.0000 V
106.5 psec,0.0000 V
106.6 psec,0.0000 V
106.7 psec,0.0000 V
106.8 psec,0.0000 V
106.9 psec,0.0000 V
107.0 psec,0.0000 V
107.1 psec,0.0000 V
107.2 psec,0.0000 V
107.3 psec,0.0000 V
107.4 psec,0.0000 V
107.5 psec,0.0000 V
107.6 psec,0.0000 V
107.7 psec,0.0000 V
107.8 psec,0.0000 V
107.9 psec,0.0000 V
108.0 psec,0.0000 V
108.1 psec,0.0000 V
108.2 psec,0.0000 V
108.3 psec,0.0000 V
108.4 psec,0.0000 V
108.5 psec,0.0000 V
108.6 psec,0.0000 V
108.7 psec,0.0000 V
108.8 psec,0.0000 V
108.9 psec,0.0000 V
109.0 psec,0.0000 V
109.1 psec,0.0000 V
109.2 psec,0.0000 V
109.3 psec,0.0000 V
109.4 psec,0.0000 V
109.5 psec,0.0000 V
109.6 psec,0.0000 V
109.7 psec,0.0000 V
109.8 psec,0.0000 V
109.9 psec,0.0000 V
110.0 psec,0.0000 V
110.1 psec,0.0000 V
110.2 psec,0.0000 V
110.3 psec,0.0000 V
110.4 psec,0.0000 V
110.5 psec,0.0000 V
110.6 psec,0.0000 V
110.7 psec,0.0000 V
110.8 psec,0.0000 V
110.9 psec,0.0000 V
111.0 psec,0.0000 V
111.1 psec,0.0000 V
111.2 psec,0.0000 V
111.3 psec,0.0000 V
111.4 psec,0.0000 V
111.5 psec,0.0000 V
111.6 psec,0.0000 V
111.7 psec,0.0000 V
111.8 psec,0.0000 V
111.9 psec,0.0000 V
112.0 psec,0.0000 V
112.1 psec,0.0000 V
112.2 psec,0.0000 V
112.3 psec,0.0000 V
112.4 psec,0.0000 V
112.5 psec,0.0000 V
112.6 psec,0.0000 V
112.7 psec,0.0000 V
112.8 psec,0.0000 V
112.9 psec,0.0000 V
113.0 psec,0.0000 V
113.1 psec,0.0000 V
113.2 psec,0.0000 V
113.3 psec,0.0000 V
113.4 psec,0.0000 V
113.5 psec,0.0000 V
113.6 psec,0.0000 V
113.7 psec,0.0000 V
113.8 psec,0.0000 V
113.9 psec,0.0000 V
114.0 psec,0.0000 V
114.1 psec,0.0000 V
114.2 psec,0.0000 V
114.3 psec,0.0000 V
114.4 psec,0.0000 V
114.5 psec,0.0000 V
114.6 psec,0.0000 V
114.7 psec,0.0000 V
114.8 psec,0.0000 V
114.9 psec,0.0000 V
115.0 psec,0.0000 V
115.1 psec,0.0000 V
115.2 psec,0.0000 V
115.3 psec,0.0000 V
115.4 psec,0.0000 V
115.5 psec,0.0000 V
115.6 psec,0.0000 V
115.7 psec,0.0000 V
115.8 psec,0.0000 V
115.9 psec,0.0000 V
116.0 psec,0.0000 V
116.1 psec,0.0000 V
116.2 psec,0.0000 V
116.3 psec,0.0000 V
116.4 psec,0.0000 V
116.5 psec,0.0000 V
116.6 psec,0.0000 V
116.7 psec,0.0000 V
116.8 psec,0.0000 V
116.9 psec,0.0000 V
117.0 psec,0.0000 V
117.1 psec,0.0000 V
117.2 psec,0.0000 V
117.3 psec,0.0000 V
117.4 psec,0.0000 V
117.5 psec,0.0000 V
117.6 psec,0.0000 V
117.7 psec,0.0000 V
117.8 psec,0.0000 V
117.9 psec,0.0000 V
118.0 psec,0.0000 V
118.1 psec,0.02970E-321V
118.2 psec,0.2525E-321V
118.3 psec,1.144E-321V
118.4 psec,4.109E-321V
118.5 psec,0.01271E-318V
118.6 psec,0.03573E-318V
118.7 psec,0.09407E-318V
118.8 psec,0.2363E-318V
118.9 psec,0.5734E-318V
119.0 psec,1.355E-318V
119.1 psec,3.137E-318V
119.2 psec,7.135E-318V
119.3 psec,0.01598E-315V
119.4 psec,0.03533E-315V
119.5 psec,0.07712E-315V
119.6 psec,0.1663E-315V
119.7 psec,0.3547E-315V
119.8 psec,0.7474E-315V
119.9 psec,1.557E-315V
120.0 psec,3.203E-315V
120.1 psec,6.502E-315V
120.2 psec,0.01301E-312V
120.3 psec,0.02560E-312V
120.4 psec,0.04938E-312V
120.5 psec,0.09279E-312V
120.6 psec,0.1688E-312V
120.7 psec,0.2953E-312V
120.8 psec,0.4945E-312V
120.9 psec,0.7898E-312V
121.0 psec,1.623E-312V
121.1 psec,2.825E-312V
121.2 psec,4.143E-312V
121.3 psec,5.261E-312V
121.4 psec,6.042E-312V
121.5 psec,6.237E-312V
121.6 psec,5.314E-312V
121.7 psec,3.639E-312V
121.8 psec,1.372E-312V
121.9 psec,-1.736E-312V
122.0 psec,-4.958E-312V
122.1 psec,-7.734E-312V
122.2 psec,-9.716E-312V
122.3 psec,-0.01145E-309V
122.4 psec,-0.01282E-309V
122.5 psec,-0.01443E-309V
122.6 psec,-0.01598E-309V
122.7 psec,-0.01718E-309V
122.8 psec,-0.01757E-309V
122.9 psec,-0.01621E-309V
123.0 psec,-0.01294E-309V
123.1 psec,-8.253E-312V
123.2 psec,-3.406E-312V
123.3 psec,-0.01221E-312V
123.4 psec,1.010E-312V
123.5 psec,-0.1021E-312V
123.6 psec,-2.361E-312V
123.7 psec,-5.165E-312V
123.8 psec,-8.428E-312V
123.9 psec,-0.01132E-309V
124.0 psec,-0.01315E-309V
124.1 psec,-0.01354E-309V
124.2 psec,-0.01297E-309V
124.3 psec,-0.01062E-309V
124.4 psec,-7.016E-312V
124.5 psec,-2.563E-312V
124.6 psec,1.843E-312V
124.7 psec,5.254E-312V
124.8 psec,7.419E-312V
124.9 psec,8.465E-312V
125.0 psec,8.108E-312V
125.1 psec,6.997E-312V
125.2 psec,6.030E-312V
125.3 psec,5.554E-312V
125.4 psec,5.430E-312V
125.5 psec,5.881E-312V
125.6 psec,6.396E-312V
125.7 psec,7.331E-312V
125.8 psec,8.392E-312V
125.9 psec,8.912E-312V
126.0 psec,9.027E-312V
126.1 psec,8.681E-312V
126.2 psec,7.491E-312V
126.3 psec,5.224E-312V
126.4 psec,1.670E-312V
126.5 psec,-2.601E-312V
126.6 psec,-6.055E-312V
126.7 psec,-7.698E-312V
126.8 psec,-6.945E-312V
126.9 psec,-3.812E-312V
127.0 psec,1.246E-312V
127.1 psec,6.560E-312V
127.2 psec,0.01114E-309V
127.3 psec,0.01450E-309V
127.4 psec,0.01495E-309V
127.5 psec,0.01213E-309V
127.6 psec,7.341E-312V
127.7 psec,1.502E-312V
127.8 psec,-3.853E-312V
127.9 psec,-8.153E-312V
128.0 psec,-0.01046E-309V
128.1 psec,-0.01040E-309V
128.2 psec,-8.833E-312V
128.3 psec,-6.682E-312V
128.4 psec,-3.972E-312V
128.5 psec,-0.8875E-312V
128.6 psec,1.201E-312V
128.7 psec,2.103E-312V
128.8 psec,2.035E-312V
128.9 psec,0.9602E-312V
129.0 psec,-1.216E-312V
129.1 psec,-4.198E-312V
129.2 psec,-6.754E-312V
129.3 psec,-8.835E-312V
129.4 psec,-0.01050E-309V
129.5 psec,-0.01086E-309V
129.6 psec,-0.01041E-309V
129.7 psec,-9.597E-312V
129.8 psec,-7.984E-312V
129.9 psec,-5.968E-312V
130.0 psec,-4.164E-312V
130.1 psec,-2.860E-312V
130.2 psec,-1.944E-312V
130.3 psec,-0.4748E-312V
130.4 psec,1.426E-312V
130.5 psec,3.955E-312V
130.6 psec,7.006E-312V
130.7 psec,9.996E-312V
130.8 psec,0.01263E-309V
130.9 psec,0.01519E-309V
131.0 psec,0.01651E-309V
131.1 psec,0.01738E-309V
131.2 psec,0.01820E-309V
131.3 psec,0.02126E-309V
131.4 psec,0.02963E-309V
131.5 psec,0.04439E-309V
131.6 psec,0.06556E-309V
131.7 psec,0.09225E-309V
131.8 psec,0.1215E-309V
131.9 psec,-0.05249E-309V
132.0 psec,0.04777E-309V
132.1 psec,-0.04655E-309V
132.2 psec,0.1273E-309V
132.3 psec,0.4941E-309V
132.4 psec,0.5478E-309V
132.5 psec,0.5364E-309V
132.6 psec,0.4730E-309V
132.7 psec,0.3777E-309V
132.8 psec,0.4770E-309V
132.9 psec,0.5168E-309V
133.0 psec,0.4990E-309V
133.1 psec,0.4369E-309V
133.2 psec,0.5745E-309V
133.3 psec,0.4244E-309V
133.4 psec,0.4710E-309V
133.5 psec,0.4693E-309V
133.6 psec,0.4284E-309V
133.7 psec,0.3620E-309V
133.8 psec,0.08396E-309V
133.9 psec,0.09077E-309V
134.0 psec,0.1306E-309V
134.1 psec,0.3940E-309V
134.2 psec,0.3844E-309V
134.3 psec,0.5763E-309V
134.4 psec,0.4667E-309V
134.5 psec,0.5300E-309V
134.6 psec,0.5159E-309V
134.7 psec,0.4353E-309V
134.8 psec,0.5134E-309V
134.9 psec,0.4967E-309V
135.0 psec,0.3949E-309V
135.1 psec,0.4357E-309V
135.2 psec,0.3728E-309V
135.3 psec,0.4278E-309V
135.4 psec,0.3550E-309V
135.5 psec,-0.02465E-309V
135.6 psec,0.01241E-309V
135.7 psec,-0.02885E-309V
135.8 psec,-0.1321E-309V
135.9 psec,-0.4740E-309V
136.0 psec,-0.5456E-309V
136.1 psec,-0.5813E-309V
136.2 psec,-0.5761E-309V
136.3 psec,-0.5324E-309V
136.4 psec,-0.4590E-309V
136.5 psec,-0.3699E-309V
136.6 psec,-0.07657E-309V
136.7 psec,-0.07279E-309V
136.8 psec,-0.1033E-309V
136.9 psec,0.04866E-309V
137.0 psec,-0.08270E-309V
137.1 psec,-0.01635E-309V
137.2 psec,-0.9097E-312V
137.3 psec,-0.02673E-309V
137.4 psec,-0.07714E-309V
137.5 psec,0.06856E-309V
137.6 psec,-0.05443E-309V
137.7 psec,0.03425E-309V
137.8 psec,0.08182E-309V
137.9 psec,-0.1131E-309V
138.0 psec,-0.06175E-309V
138.1 psec,-0.01501E-309V
138.2 psec,0.02377E-309V
138.3 psec,0.05294E-309V
138.4 psec,0.07315E-309V
138.5 psec,0.08554E-309V
138.6 psec,0.09272E-309V
138.7 psec,0.09726E-309V
138.8 psec,0.09857E-309V
138.9 psec,0.09662E-309V
139.0 psec,0.09038E-309V
139.1 psec,0.08116E-309V
139.2 psec,0.07018E-309V
139.3 psec,0.05866E-309V
139.4 psec,0.04866E-309V
139.5 psec,0.03970E-309V
139.6 psec,0.02959E-309V
139.7 psec,0.01237E-309V
139.8 psec,-0.01593E-309V
139.9 psec,-0.05697E-309V
140.0 psec,-0.1091E-309V
140.1 psec,0.03519E-309V
140.2 psec,-0.1001E-309V
140.3 psec,-0.04288E-309V
140.4 psec,-0.04858E-309V
140.5 psec,-0.1132E-309V
140.6 psec,-0.01868E-309V
140.7 psec,-0.02151E-309V
140.8 psec,-0.1123E-309V
140.9 psec,-0.06460E-309V
141.0 psec,-0.1242E-309V
141.1 psec,-0.4721E-309V
141.2 psec,-0.5944E-309V
141.3 psec,-0.5119E-309V
141.4 psec,-0.4822E-309V
141.5 psec,-0.5064E-309V
141.6 psec,-0.5747E-309V
141.7 psec,-0.4662E-309V
141.8 psec,-0.4184E-309V
141.9 psec,-0.4328E-309V
142.0 psec,-0.5177E-309V
142.1 psec,-0.4205E-309V
142.2 psec,-0.6181E-309V
142.3 psec,-1.021E-309V
142.4 psec,-0.9038E-309V
142.5 psec,-0.9775E-309V
142.6 psec,-0.9784E-309V
142.7 psec,-0.9032E-309V
142.8 psec,-0.9652E-309V
142.9 psec,-0.9088E-309V
143.0 psec,-0.9526E-309V
143.1 psec,-0.8517E-309V
143.2 psec,-0.4306E-309V
143.3 psec,-0.4208E-309V
143.4 psec,-0.3368E-309V
143.5 psec,3.200E-312V
143.6 psec,0.09205E-309V
143.7 psec,-0.03839E-309V
143.8 psec,0.08135E-309V
143.9 psec,-0.02072E-309V
144.0 psec,-0.08404E-309V
144.1 psec,0.1006E-309V
144.2 psec,0.04895E-309V
144.3 psec,0.01611E-309V
144.4 psec,5.270E-312V
144.5 psec,0.01449E-309V
144.6 psec,0.03867E-309V
144.7 psec,0.07125E-309V
144.8 psec,0.1076E-309V
144.9 psec,-0.05897E-309V
145.0 psec,0.04965E-309V
145.1 psec,-0.03289E-309V
145.2 psec,-0.04209E-309V
145.3 psec,0.02506E-309V
145.4 psec,-0.06475E-309V
145.5 psec,-0.04593E-309V
145.6 psec,0.1009E-309V
145.7 psec,0.1476E-309V
145.8 psec,0.5352E-309V
145.9 psec,0.5455E-309V
146.0 psec,0.6696E-309V
146.1 psec,1.088E-309V
146.2 psec,1.077E-309V
146.3 psec,1.132E-309V
146.4 psec,1.443E-309V
146.5 psec,1.502E-309V
146.6 psec,1.542E-309V
146.7 psec,1.549E-309V
146.8 psec,1.514E-309V
146.9 psec,1.434E-309V
147.0 psec,1.510E-309V
147.1 psec,1.471E-309V
147.2 psec,1.305E-309V
147.3 psec,1.044E-309V
147.4 psec,0.8873E-309V
147.5 psec,0.7944E-309V
147.6 psec,0.3130E-309V
147.7 psec,-0.04517E-309V
147.8 psec,-0.08191E-309V
147.9 psec,-0.07598E-309V
148.0 psec,-0.08279E-309V
148.1 psec,-0.1444E-309V
148.2 psec,-0.7123E-309V
148.3 psec,-1.002E-309V
148.4 psec,-1.040E-309V
148.5 psec,-1.093E-309V
148.6 psec,-1.191E-309V
148.7 psec,-1.505E-309V
148.8 psec,-1.540E-309V
148.9 psec,-1.543E-309V
149.0 psec,-1.513E-309V
149.1 psec,-1.676E-309V
149.2 psec,-1.934E-309V
149.3 psec,-2.020E-309V
149.4 psec,-1.926E-309V
149.5 psec,-2.081E-309V
149.6 psec,-1.979E-309V
149.7 psec,-1.860E-309V
149.8 psec,-1.929E-309V
149.9 psec,-1.910E-309V
150.0 psec,-2.022E-309V
150.1 psec,-1.988E-309V
150.2 psec,-1.788E-309V
150.3 psec,-1.460E-309V
150.4 psec,-1.483E-309V
150.5 psec,-1.339E-309V
150.6 psec,-0.8544E-309V
150.7 psec,-0.5611E-309V
150.8 psec,-0.4583E-309V
150.9 psec,-0.5114E-309V
151.0 psec,-0.4580E-309V
151.1 psec,-0.5262E-309V
151.2 psec,-0.4317E-309V
151.3 psec,-0.3952E-309V
151.4 psec,-0.3841E-309V
151.5 psec,-0.3887E-309V
151.6 psec,-0.3770E-309V
151.7 psec,-0.3047E-309V
151.8 psec,0.01536E-309V
151.9 psec,0.1014E-309V
152.0 psec,0.2278E-309V
152.1 psec,0.5715E-309V
152.2 psec,0.6643E-309V
152.3 psec,1.159E-309V
152.4 psec,1.500E-309V
152.5 psec,1.436E-309V
152.6 psec,1.477E-309V
152.7 psec,1.595E-309V
152.8 psec,1.545E-309V
152.9 psec,1.560E-309V
153.0 psec,1.613E-309V
153.1 psec,1.874E-309V
153.2 psec,1.825E-309V
153.3 psec,1.504E-309V
153.4 psec,1.393E-309V
153.5 psec,1.441E-309V
153.6 psec,1.370E-309V
153.7 psec,1.380E-309V
153.8 psec,1.436E-309V
153.9 psec,1.254E-309V
154.0 psec,0.8671E-309V
154.1 psec,0.9729E-309V
154.2 psec,0.7966E-309V
154.3 psec,0.4032E-309V
154.4 psec,0.2532E-309V
154.5 psec,-0.1084E-309V
154.6 psec,-0.2013E-309V
154.7 psec,-0.4669E-309V
154.8 psec,-0.6662E-309V
154.9 psec,-0.9949E-309V
155.0 psec,-0.9565E-309V
155.1 psec,-1.063E-309V
155.2 psec,-1.074E-309V
155.3 psec,-0.9882E-309V
155.4 psec,-1.062E-309V
155.5 psec,-1.045E-309V
155.6 psec,-1.153E-309V
155.7 psec,-1.532E-309V
155.8 psec,-1.436E-309V
155.9 psec,-1.550E-309V
156.0 psec,-1.381E-309V
156.1 psec,-1.382E-309V
156.2 psec,-1.504E-309V
156.3 psec,-1.459E-309V
156.4 psec,-1.444E-309V
156.5 psec,-1.413E-309V
156.6 psec,-1.332E-309V
156.7 psec,-0.7572E-309V
156.8 psec,-0.4714E-309V
156.9 psec,-0.4408E-309V
157.0 psec,-0.3891E-309V
157.1 psec,-0.2795E-309V
157.2 psec,0.06459E-309V
157.3 psec,0.1715E-309V
157.4 psec,0.6849E-309V
157.5 psec,1.035E-309V
157.6 psec,0.9752E-309V
157.7 psec,0.9803E-309V
157.8 psec,1.017E-309V
157.9 psec,1.045E-309V
158.0 psec,1.032E-309V
158.1 psec,0.9507E-309V
158.2 psec,1.018E-309V
158.3 psec,0.9359E-309V
158.4 psec,0.9157E-309V
158.5 psec,0.9370E-309V
158.6 psec,0.9553E-309V
158.7 psec,0.9345E-309V
158.8 psec,0.8514E-309V
158.9 psec,0.2753E-309V
159.0 psec,7.102E-312V
159.1 psec,-0.1999E-309V
159.2 psec,-0.5351E-309V
159.3 psec,-0.5132E-309V
159.4 psec,-0.6108E-309V
159.5 psec,-0.5851E-309V
159.6 psec,-0.6601E-309V
159.7 psec,-0.9991E-309V
159.8 psec,-1.072E-309V
159.9 psec,-0.8921E-309V
160.0 psec,-0.9186E-309V
160.1 psec,-0.8784E-309V
160.2 psec,-0.9637E-309V
160.3 psec,-0.9016E-309V
160.4 psec,-0.8995E-309V
160.5 psec,-0.9346E-309V
160.6 psec,-0.9614E-309V
160.7 psec,-0.9436E-309V
160.8 psec,-0.8591E-309V
160.9 psec,-0.2742E-309V
161.0 psec,0.01488E-309V
161.1 psec,0.03200E-309V
161.2 psec,0.04332E-309V
161.3 psec,0.06496E-309V
161.4 psec,0.1045E-309V
161.5 psec,0.1836E-309V
161.6 psec,0.6988E-309V
161.7 psec,1.081E-309V
161.8 psec,1.087E-309V
161.9 psec,0.9689E-309V
162.0 psec,0.9767E-309V
162.1 psec,1.113E-309V
162.2 psec,1.539E-309V
162.3 psec,1.524E-309V
162.4 psec,1.559E-309V
162.5 psec,1.410E-309V
162.6 psec,1.569E-309V
162.7 psec,1.546E-309V
162.8 psec,1.582E-309V
162.9 psec,1.455E-309V
163.0 psec,1.621E-309V
163.1 psec,1.996E-309V
163.2 psec,1.853E-309V
163.3 psec,1.905E-309V
163.4 psec,1.888E-309V
163.5 psec,2.024E-309V
163.6 psec,1.816E-309V
163.7 psec,1.569E-309V
163.8 psec,1.502E-309V
163.9 psec,1.378E-309V
164.0 psec,1.418E-309V
164.1 psec,1.362E-309V
164.2 psec,1.417E-309V
164.3 psec,1.325E-309V
164.4 psec,0.9012E-309V
164.5 psec,0.8664E-309V
164.6 psec,0.9348E-309V
164.7 psec,0.8524E-309V
164.8 psec,0.4374E-309V
164.9 psec,0.4150E-309V
165.0 psec,0.5217E-309V
165.1 psec,0.4987E-309V
165.2 psec,0.3398E-309V
165.3 psec,-0.1146E-309V
165.4 psec,-0.1250E-309V
165.5 psec,-0.3810E-309V
165.6 psec,-0.3878E-309V
165.7 psec,-0.3925E-309V
165.8 psec,-0.3957E-309V
165.9 psec,-0.3942E-309V
166.0 psec,-0.3831E-309V
166.1 psec,-0.5834E-309V
166.2 psec,-0.4848E-309V
166.3 psec,-0.5773E-309V
166.4 psec,-0.3743E-309V
166.5 psec,-0.3635E-309V
166.6 psec,-0.09986E-309V
166.7 psec,-0.08011E-309V
166.8 psec,-0.06368E-309V
166.9 psec,-0.05774E-309V
167.0 psec,-0.06596E-309V
167.1 psec,-0.08798E-309V
167.2 psec,-0.1203E-309V
167.3 psec,0.04848E-309V
167.4 psec,-0.05281E-309V
167.5 psec,0.05256E-309V
167.6 psec,-0.09283E-309V
167.7 psec,-6.123E-312V
167.8 psec,0.06149E-309V
167.9 psec,-0.08962E-309V
168.0 psec,0.03181E-309V
168.1 psec,-0.02507E-309V
168.2 psec,0.01496E-309V
168.3 psec,0.1624E-309V
168.4 psec,0.6156E-309V
168.5 psec,0.4479E-309V
168.6 psec,0.6803E-309V
168.7 psec,1.047E-309V
168.8 psec,1.099E-309V
168.9 psec,1.135E-309V
169.0 psec,1.612E-309V
169.1 psec,1.990E-309V
169.2 psec,2.083E-309V
169.3 psec,2.174E-309V
169.4 psec,2.470E-309V
169.5 psec,2.506E-309V
169.6 psec,2.547E-309V
169.7 psec,2.600E-309V
169.8 psec,3.088E-309V
169.9 psec,3.006E-309V
170.0 psec,3.086E-309V
170.1 psec,3.054E-309V
170.2 psec,3.104E-309V
170.3 psec,3.372E-309V
170.4 psec,3.311E-309V
170.5 psec,2.927E-309V
170.6 psec,2.887E-309V
170.7 psec,2.879E-309V
170.8 psec,2.815E-309V
170.9 psec,2.426E-309V
171.0 psec,2.359E-309V
171.1 psec,2.277E-309V
171.2 psec,1.703E-309V
171.3 psec,1.150E-309V
171.4 psec,0.8380E-309V
171.5 psec,0.3037E-309V
171.6 psec,-0.1745E-309V
171.7 psec,-0.7908E-309V
171.8 psec,-1.239E-309V
171.9 psec,-1.691E-309V
172.0 psec,-2.072E-309V
172.1 psec,-2.118E-309V
172.2 psec,-2.477E-309V
172.3 psec,-2.596E-309V
172.4 psec,-2.869E-309V
172.5 psec,-2.991E-309V
172.6 psec,-2.916E-309V
172.7 psec,-2.840E-309V
172.8 psec,-2.290E-309V
172.9 psec,-1.798E-309V
173.0 psec,-1.382E-309V
173.1 psec,-1.476E-309V
173.2 psec,-1.287E-309V
173.3 psec,-0.8478E-309V
173.4 psec,-0.4649E-309V
173.5 psec,-0.3450E-309V
173.6 psec,0.1749E-309V
173.7 psec,0.5445E-309V
173.8 psec,0.5335E-309V
173.9 psec,0.6228E-309V
174.0 psec,0.9801E-309V
174.1 psec,1.076E-309V
174.2 psec,0.9193E-309V
174.3 psec,0.9623E-309V
174.4 psec,0.9294E-309V
174.5 psec,1.030E-309V
174.6 psec,0.9835E-309V
174.7 psec,0.9875E-309V
174.8 psec,0.7705E-309V
174.9 psec,0.3775E-309V
175.0 psec,0.2912E-309V
175.1 psec,-0.1569E-309V
175.2 psec,-0.4076E-309V
175.3 psec,-0.4745E-309V
175.4 psec,-0.5767E-309V
175.5 psec,-0.4778E-309V
175.6 psec,-0.4214E-309V
175.7 psec,-0.5980E-309V
175.8 psec,-0.5065E-309V
175.9 psec,-0.3880E-309V
176.0 psec,-0.4430E-309V
176.1 psec,-0.3943E-309V
176.2 psec,-0.4349E-309V
176.3 psec,-0.3005E-309V
176.4 psec,-0.03067E-309V
176.5 psec,0.1550E-309V
176.6 psec,0.4530E-309V
176.7 psec,0.6352E-309V
176.8 psec,1.120E-309V
176.9 psec,1.581E-309V
177.0 psec,1.541E-309V
177.1 psec,1.506E-309V
177.2 psec,1.481E-309V
177.3 psec,1.465E-309V
177.4 psec,1.454E-309V
177.5 psec,1.440E-309V
177.6 psec,1.417E-309V
177.7 psec,1.380E-309V
177.8 psec,1.529E-309V
177.9 psec,1.381E-309V
178.0 psec,1.403E-309V
178.1 psec,1.336E-309V
178.2 psec,0.9857E-309V
178.3 psec,0.8530E-309V
178.4 psec,0.4998E-309V
178.5 psec,0.4223E-309V
178.6 psec,0.5746E-309V
178.7 psec,0.4726E-309V
178.8 psec,0.3782E-309V
178.9 psec,0.5111E-309V
179.0 psec,0.4012E-309V
179.1 psec,0.5188E-309V
179.2 psec,0.3995E-309V
179.3 psec,0.5211E-309V
179.4 psec,0.4250E-309V
179.5 psec,0.5879E-309V
179.6 psec,0.5439E-309V
179.7 psec,0.5576E-309V
179.8 psec,0.6324E-309V
179.9 psec,0.9635E-309V
180.0 psec,1.053E-309V
180.1 psec,0.9395E-309V
180.2 psec,1.096E-309V
180.3 psec,1.046E-309V
180.4 psec,1.045E-309V
180.5 psec,1.083E-309V
180.6 psec,0.9391E-309V
180.7 psec,1.073E-309V
180.8 psec,1.000E-309V
180.9 psec,0.9668E-309V
181.0 psec,0.9648E-309V
181.1 psec,0.9768E-309V
181.2 psec,0.9821E-309V
181.3 psec,0.9640E-309V
181.4 psec,0.9100E-309V
181.5 psec,1.016E-309V
181.6 psec,1.026E-309V
181.7 psec,0.9074E-309V
181.8 psec,0.8825E-309V
181.9 psec,0.9142E-309V
182.0 psec,0.9792E-309V
182.1 psec,0.8064E-309V
182.2 psec,0.4610E-309V
182.3 psec,0.3938E-309V
182.4 psec,0.3364E-309V
182.5 psec,-0.1412E-309V
182.6 psec,-0.5033E-309V
182.7 psec,-0.5284E-309V
182.8 psec,-0.4807E-309V
182.9 psec,-0.6324E-309V
183.0 psec,-1.149E-309V
183.1 psec,-1.492E-309V
183.2 psec,-1.432E-309V
183.3 psec,-1.505E-309V
183.4 psec,-1.477E-309V
183.5 psec,-1.622E-309V
183.6 psec,-2.116E-309V
183.7 psec,-2.427E-309V
183.8 psec,-2.552E-309V
183.9 psec,-2.521E-309V
184.0 psec,-2.582E-309V
184.1 psec,-2.513E-309V
184.2 psec,-2.560E-309V
184.3 psec,-2.493E-309V
184.4 psec,-2.547E-309V
184.5 psec,-2.484E-309V
184.6 psec,-2.530E-309V
184.7 psec,-2.420E-309V
184.8 psec,-2.613E-309V
184.9 psec,-2.997E-309V
185.0 psec,-2.833E-309V
185.1 psec,-2.416E-309V
185.2 psec,-2.444E-309V
185.3 psec,-2.391E-309V
185.4 psec,-2.449E-309V
185.5 psec,-2.343E-309V
185.6 psec,-1.879E-309V
185.7 psec,-2.000E-309V
185.8 psec,-1.932E-309V
185.9 psec,-1.886E-309V
186.0 psec,-1.808E-309V
186.1 psec,-1.278E-309V
186.2 psec,-0.8511E-309V
186.3 psec,-0.3653E-309V
186.4 psec,0.08987E-309V
186.5 psec,0.03185E-309V
186.6 psec,-0.03515E-309V
186.7 psec,-0.1067E-309V
186.8 psec,0.02200E-309V
186.9 psec,-0.1307E-309V
187.0 psec,-0.5066E-309V
187.1 psec,-0.4107E-309V
