"time
References : ['vcap512']
Dependency : [time]
Num. Points : [30006]
Matrix Size : scalar
Type : Real","vcap512
References : []
Dependency : [time]
Num. Points : [30006]
Matrix Size : scalar
Type : Real"
98.02 psec,0.0000 V
98.12 psec,0.0000 V
98.22 psec,0.0000 V
98.32 psec,0.0000 V
98.42 psec,0.0000 V
98.52 psec,0.0000 V
98.62 psec,0.0000 V
98.72 psec,0.0000 V
98.82 psec,0.0000 V
98.92 psec,0.0000 V
99.02 psec,0.0000 V
99.12 psec,0.0000 V
99.22 psec,0.0000 V
99.32 psec,0.0000 V
99.42 psec,0.0000 V
99.52 psec,0.0000 V
99.62 psec,0.0000 V
99.72 psec,0.0000 V
99.82 psec,0.0000 V
99.92 psec,0.0000 V
100.0 psec,0.0000 V
100.1 psec,0.0000 V
100.2 psec,0.0000 V
100.3 psec,0.0000 V
100.4 psec,0.0000 V
100.5 psec,0.0000 V
100.6 psec,0.0000 V
100.7 psec,0.0000 V
100.8 psec,0.0000 V
100.9 psec,0.0000 V
101.0 psec,0.0000 V
101.1 psec,0.0000 V
101.2 psec,0.0000 V
101.3 psec,0.0000 V
101.4 psec,0.0000 V
101.5 psec,0.0000 V
101.6 psec,0.0000 V
101.7 psec,0.0000 V
101.8 psec,0.0000 V
101.9 psec,0.0000 V
102.0 psec,0.0000 V
102.1 psec,0.0000 V
102.2 psec,0.0000 V
102.3 psec,0.0000 V
102.4 psec,0.0000 V
102.5 psec,0.0000 V
102.6 psec,0.0000 V
102.7 psec,0.0000 V
102.8 psec,0.0000 V
102.9 psec,0.0000 V
103.0 psec,0.0000 V
103.1 psec,0.0000 V
103.2 psec,0.0000 V
103.3 psec,0.0000 V
103.4 psec,0.0000 V
103.5 psec,0.0000 V
103.6 psec,0.0000 V
103.7 psec,0.0000 V
103.8 psec,0.0000 V
103.9 psec,0.0000 V
104.0 psec,0.0000 V
104.1 psec,0.0000 V
104.2 psec,0.0000 V
104.3 psec,0.0000 V
104.4 psec,0.0000 V
104.5 psec,0.0000 V
104.6 psec,0.0000 V
104.7 psec,0.0000 V
104.8 psec,0.0000 V
104.9 psec,0.0000 V
105.0 psec,0.0000 V
105.1 psec,0.0000 V
105.2 psec,0.0000 V
105.3 psec,0.0000 V
105.4 psec,0.0000 V
105.5 psec,0.0000 V
105.6 psec,0.0000 V
105.7 psec,0.0000 V
105.8 psec,0.0000 V
105.9 psec,0.0000 V
106.0 psec,0.0000 V
106.1 psec,0.0000 V
106.2 psec,0.0000 V
106.3 psec,0.0000 V
106.4 psec,0.0000 V
106.5 psec,0.0000 V
106.6 psec,0.0000 V
106.7 psec,0.0000 V
106.8 psec,0.0000 V
106.9 psec,0.0000 V
107.0 psec,0.0000 V
107.1 psec,0.0000 V
107.2 psec,0.0000 V
107.3 psec,0.0000 V
107.4 psec,0.0000 V
107.5 psec,0.0000 V
107.6 psec,0.0000 V
107.7 psec,0.0000 V
107.8 psec,0.0000 V
107.9 psec,0.0000 V
108.0 psec,0.0000 V
108.1 psec,0.0000 V
108.2 psec,0.0000 V
108.3 psec,0.0000 V
108.4 psec,0.0000 V
108.5 psec,0.0000 V
108.6 psec,0.0000 V
108.7 psec,0.0000 V
108.8 psec,0.0000 V
108.9 psec,0.0000 V
109.0 psec,0.0000 V
109.1 psec,0.0000 V
109.2 psec,0.0000 V
109.3 psec,0.0000 V
109.4 psec,0.0000 V
109.5 psec,0.0000 V
109.6 psec,0.0000 V
109.7 psec,0.0000 V
109.8 psec,0.0000 V
109.9 psec,0.0000 V
110.0 psec,0.0000 V
110.1 psec,0.0000 V
110.2 psec,0.0000 V
110.3 psec,0.0000 V
110.4 psec,0.0000 V
110.5 psec,0.0000 V
110.6 psec,0.0000 V
110.7 psec,0.0000 V
110.8 psec,0.0000 V
110.9 psec,0.0000 V
111.0 psec,0.0000 V
111.1 psec,0.0000 V
111.2 psec,0.0000 V
111.3 psec,0.0000 V
111.4 psec,0.0000 V
111.5 psec,0.0000 V
111.6 psec,0.0000 V
111.7 psec,0.0000 V
111.8 psec,0.0000 V
111.9 psec,0.0000 V
112.0 psec,0.0000 V
112.1 psec,0.0000 V
112.2 psec,0.0000 V
112.3 psec,0.0000 V
112.4 psec,0.0000 V
112.5 psec,0.0000 V
112.6 psec,0.0000 V
112.7 psec,0.0000 V
112.8 psec,0.0000 V
112.9 psec,0.0000 V
113.0 psec,0.0000 V
113.1 psec,0.0000 V
113.2 psec,0.0000 V
113.3 psec,0.0000 V
113.4 psec,0.0000 V
113.5 psec,0.0000 V
113.6 psec,0.0000 V
113.7 psec,0.0000 V
113.8 psec,0.0000 V
113.9 psec,0.0000 V
114.0 psec,0.0000 V
114.1 psec,0.0000 V
114.2 psec,0.0000 V
114.3 psec,0.0000 V
114.4 psec,0.0000 V
114.5 psec,0.0000 V
114.6 psec,0.0000 V
114.7 psec,0.0000 V
114.8 psec,0.0000 V
114.9 psec,0.0000 V
115.0 psec,0.0000 V
115.1 psec,0.0000 V
115.2 psec,0.0000 V
115.3 psec,0.0000 V
115.4 psec,0.0000 V
115.5 psec,0.0000 V
115.6 psec,0.0000 V
115.7 psec,0.0000 V
115.8 psec,0.0000 V
115.9 psec,0.0000 V
116.0 psec,0.0000 V
116.1 psec,0.0000 V
116.2 psec,0.0000 V
116.3 psec,0.0000 V
116.4 psec,0.0000 V
116.5 psec,0.0000 V
116.6 psec,0.0000 V
116.7 psec,0.0000 V
116.8 psec,0.0000 V
116.9 psec,0.0000 V
117.0 psec,0.0000 V
117.1 psec,0.0000 V
117.2 psec,0.0000 V
117.3 psec,0.0000 V
117.4 psec,0.0000 V
117.5 psec,0.0000 V
117.6 psec,0.0000 V
117.7 psec,0.0000 V
117.8 psec,0.0000 V
117.9 psec,0.0000 V
118.0 psec,0.0000 V
118.1 psec,0.02970E-321V
118.2 psec,0.2624E-321V
118.3 psec,1.262E-321V
118.4 psec,4.649E-321V
118.5 psec,0.01462E-318V
118.6 psec,0.04163E-318V
118.7 psec,0.1107E-318V
118.8 psec,0.2802E-318V
118.9 psec,0.6843E-318V
119.0 psec,1.626E-318V
119.1 psec,3.782E-318V
119.2 psec,8.635E-318V
119.3 psec,0.01941E-315V
119.4 psec,0.04304E-315V
119.5 psec,0.09421E-315V
119.6 psec,0.2038E-315V
119.7 psec,0.4356E-315V
119.8 psec,0.9206E-315V
119.9 psec,1.923E-315V
120.0 psec,3.967E-315V
120.1 psec,8.079E-315V
120.2 psec,0.01622E-312V
120.3 psec,0.03205E-312V
120.4 psec,0.06212E-312V
120.5 psec,0.1175E-312V
120.6 psec,0.2155E-312V
120.7 psec,0.3811E-312V
120.8 psec,0.6468E-312V
120.9 psec,1.050E-312V
121.0 psec,1.169E-312V
121.1 psec,1.131E-312V
121.2 psec,1.086E-312V
121.3 psec,0.9391E-312V
121.4 psec,0.6083E-312V
121.5 psec,0.2121E-312V
121.6 psec,-0.2229E-312V
121.7 psec,-0.7988E-312V
121.8 psec,-2.224E-312V
121.9 psec,-4.339E-312V
122.0 psec,-6.910E-312V
122.1 psec,-9.467E-312V
122.2 psec,-0.01206E-309V
122.3 psec,-0.01520E-309V
122.4 psec,-0.01865E-309V
122.5 psec,-0.02304E-309V
122.6 psec,-0.02855E-309V
122.7 psec,-0.03477E-309V
122.8 psec,-0.04070E-309V
122.9 psec,-0.04588E-309V
123.0 psec,-0.04977E-309V
123.1 psec,-0.05197E-309V
123.2 psec,-0.05167E-309V
123.3 psec,-0.04916E-309V
123.4 psec,-0.04480E-309V
123.5 psec,-0.03913E-309V
123.6 psec,-0.03290E-309V
123.7 psec,-0.02694E-309V
123.8 psec,-0.02182E-309V
123.9 psec,-0.01798E-309V
124.0 psec,-0.01574E-309V
124.1 psec,-0.01626E-309V
124.2 psec,-0.02013E-309V
124.3 psec,-0.02757E-309V
124.4 psec,-0.03854E-309V
124.5 psec,-0.05249E-309V
124.6 psec,-0.06854E-309V
124.7 psec,-0.08478E-309V
124.8 psec,-0.09930E-309V
124.9 psec,-0.1088E-309V
125.0 psec,-0.1117E-309V
125.1 psec,-0.1081E-309V
125.2 psec,-0.09762E-309V
125.3 psec,-0.08104E-309V
125.4 psec,-0.06145E-309V
125.5 psec,-0.04154E-309V
125.6 psec,-0.02352E-309V
125.7 psec,-9.918E-312V
125.8 psec,-2.530E-312V
125.9 psec,-1.712E-312V
126.0 psec,-6.590E-312V
126.1 psec,-0.01568E-309V
126.2 psec,-0.02759E-309V
126.3 psec,-0.03994E-309V
126.4 psec,-0.05185E-309V
126.5 psec,-0.06233E-309V
126.6 psec,-0.06997E-309V
126.7 psec,-0.07530E-309V
126.8 psec,-0.08058E-309V
126.9 psec,-0.08897E-309V
127.0 psec,-0.1028E-309V
127.1 psec,-0.1274E-309V
127.2 psec,-0.3894E-309V
127.3 psec,-0.3989E-309V
127.4 psec,-0.4084E-309V
127.5 psec,-0.4235E-309V
127.6 psec,-0.4479E-309V
127.7 psec,-0.4842E-309V
127.8 psec,-0.5325E-309V
127.9 psec,-0.5902E-309V
128.0 psec,-0.4309E-309V
128.1 psec,-0.5390E-309V
128.2 psec,-0.4310E-309V
128.3 psec,-0.5846E-309V
128.4 psec,-0.5128E-309V
128.5 psec,-0.4641E-309V
128.6 psec,-0.4361E-309V
128.7 psec,-0.4259E-309V
128.8 psec,-0.4282E-309V
128.9 psec,-0.4380E-309V
129.0 psec,-0.4510E-309V
129.1 psec,-0.4607E-309V
129.2 psec,-0.4629E-309V
129.3 psec,-0.4547E-309V
129.4 psec,-0.4338E-309V
129.5 psec,-0.3957E-309V
129.6 psec,-0.5596E-309V
129.7 psec,-0.4327E-309V
129.8 psec,-0.4899E-309V
129.9 psec,-0.4707E-309V
130.0 psec,-0.3703E-309V
130.1 psec,0.02892E-309V
130.2 psec,-0.5619E-312V
130.3 psec,0.04012E-309V
130.4 psec,0.1478E-309V
130.5 psec,0.5358E-309V
130.6 psec,0.4735E-309V
130.7 psec,0.4607E-309V
130.8 psec,0.4980E-309V
130.9 psec,0.5791E-309V
131.0 psec,0.4687E-309V
131.1 psec,0.4082E-309V
131.2 psec,0.6331E-309V
131.3 psec,1.093E-309V
131.4 psec,1.046E-309V
131.5 psec,0.9878E-309V
131.6 psec,0.9204E-309V
131.7 psec,1.071E-309V
131.8 psec,0.9518E-309V
131.9 psec,1.043E-309V
132.0 psec,0.8633E-309V
132.1 psec,0.4538E-309V
132.2 psec,0.5450E-309V
132.3 psec,0.4089E-309V
132.4 psec,0.5263E-309V
132.5 psec,0.4139E-309V
132.6 psec,0.5487E-309V
132.7 psec,0.4390E-309V
132.8 psec,0.5560E-309V
132.9 psec,0.4095E-309V
133.0 psec,0.4757E-309V
133.1 psec,0.4915E-309V
133.2 psec,0.4437E-309V
133.3 psec,0.5593E-309V
133.4 psec,0.3358E-309V
133.5 psec,0.03412E-309V
133.6 psec,-0.09967E-309V
133.7 psec,-0.08190E-309V
133.8 psec,-0.1654E-309V
133.9 psec,-0.5670E-309V
134.0 psec,-0.5564E-309V
134.1 psec,-0.6258E-309V
134.2 psec,-0.9832E-309V
134.3 psec,-1.115E-309V
134.4 psec,-1.468E-309V
134.5 psec,-1.525E-309V
134.6 psec,-1.516E-309V
134.7 psec,-1.428E-309V
134.8 psec,-1.482E-309V
134.9 psec,-1.416E-309V
135.0 psec,-1.446E-309V
135.1 psec,-1.312E-309V
135.2 psec,-1.029E-309V
135.3 psec,-0.8279E-309V
135.4 psec,-0.4872E-309V
135.5 psec,-0.4817E-309V
135.6 psec,-0.3045E-309V
135.7 psec,0.01423E-309V
135.8 psec,-3.737E-312V
135.9 psec,0.1432E-309V
136.0 psec,0.6521E-309V
136.1 psec,0.9868E-309V
136.2 psec,1.119E-309V
136.3 psec,1.485E-309V
136.4 psec,1.561E-309V
136.5 psec,1.344E-309V
136.6 psec,0.8581E-309V
136.7 psec,0.3771E-309V
136.8 psec,0.3718E-309V
136.9 psec,0.5515E-309V
137.0 psec,0.4082E-309V
137.1 psec,0.4068E-309V
137.2 psec,0.5187E-309V
137.3 psec,0.4711E-309V
137.4 psec,0.4816E-309V
137.5 psec,0.2834E-309V
137.6 psec,-0.1090E-309V
137.7 psec,-0.2133E-309V
137.8 psec,-0.5012E-309V
137.9 psec,-0.4945E-309V
138.0 psec,-0.6884E-309V
138.1 psec,-1.047E-309V
138.2 psec,-1.068E-309V
138.3 psec,-0.9836E-309V
138.4 psec,-1.035E-309V
138.5 psec,-0.9500E-309V
138.6 psec,-0.9674E-309V
138.7 psec,-1.054E-309V
138.8 psec,-0.9475E-309V
138.9 psec,-1.100E-309V
139.0 psec,-1.003E-309V
139.1 psec,-0.8896E-309V
139.2 psec,-0.9779E-309V
139.3 psec,-0.9987E-309V
139.4 psec,-0.9426E-309V
139.5 psec,-1.044E-309V
139.6 psec,-1.041E-309V
139.7 psec,-0.9226E-309V
139.8 psec,-0.9272E-309V
139.9 psec,-0.8149E-309V
140.0 psec,-0.3866E-309V
140.1 psec,-0.3929E-309V
140.2 psec,-0.3562E-309V
140.3 psec,-0.07498E-309V
140.4 psec,-0.06494E-309V
140.5 psec,-0.09918E-309V
140.6 psec,0.03076E-309V
140.7 psec,0.06221E-309V
140.8 psec,-0.03269E-309V
140.9 psec,-0.03145E-309V
141.0 psec,-0.1882E-309V
141.1 psec,-0.4807E-309V
141.2 psec,-0.6733E-309V
141.3 psec,-0.9919E-309V
141.4 psec,-0.9409E-309V
141.5 psec,-1.020E-309V
141.6 psec,-0.9713E-309V
141.7 psec,-1.039E-309V
141.8 psec,-0.9619E-309V
141.9 psec,-0.9814E-309V
142.0 psec,-1.069E-309V
142.1 psec,-0.9646E-309V
142.2 psec,-0.8843E-309V
142.3 psec,-1.043E-309V
142.4 psec,-0.9246E-309V
142.5 psec,-0.9812E-309V
142.6 psec,-0.9361E-309V
142.7 psec,-1.010E-309V
142.8 psec,-0.9262E-309V
142.9 psec,-0.9124E-309V
143.0 psec,-0.9618E-309V
143.1 psec,-0.8157E-309V
143.2 psec,-0.5119E-309V
143.3 psec,-0.3060E-309V
143.4 psec,7.827E-312V
143.5 psec,0.1532E-309V
143.6 psec,0.5628E-309V
143.7 psec,0.4788E-309V
143.8 psec,0.3806E-309V
143.9 psec,0.4772E-309V
144.0 psec,0.4905E-309V
144.1 psec,0.4008E-309V
144.2 psec,0.4265E-309V
144.3 psec,0.3120E-309V
144.4 psec,-0.1541E-309V
144.5 psec,-0.4503E-309V
144.6 psec,-0.5645E-309V
144.7 psec,-0.4986E-309V
144.8 psec,-0.4908E-309V
144.9 psec,-0.5269E-309V
145.0 psec,-0.5887E-309V
145.1 psec,-0.4342E-309V
145.2 psec,-0.5359E-309V
145.3 psec,-0.4029E-309V
145.4 psec,-0.5083E-309V
145.5 psec,-0.5858E-309V
145.6 psec,-0.3986E-309V
145.7 psec,-0.4317E-309V
145.8 psec,-0.4372E-309V
145.9 psec,-0.4213E-309V
146.0 psec,-0.3932E-309V
146.1 psec,-0.5882E-309V
146.2 psec,-0.5283E-309V
146.3 psec,-0.4802E-309V
146.4 psec,-0.4654E-309V
146.5 psec,-0.5052E-309V
146.6 psec,-0.6170E-309V
146.7 psec,-0.5871E-309V
146.8 psec,-0.4468E-309V
146.9 psec,-0.4707E-309V
147.0 psec,-0.6767E-309V
147.1 psec,-1.047E-309V
147.2 psec,-1.102E-309V
147.3 psec,-1.102E-309V
147.4 psec,-1.053E-309V
147.5 psec,-1.210E-309V
147.6 psec,-1.546E-309V
147.7 psec,-1.567E-309V
147.8 psec,-1.511E-309V
147.9 psec,-1.621E-309V
148.0 psec,-2.085E-309V
148.1 psec,-2.133E-309V
148.2 psec,-2.447E-309V
148.3 psec,-2.492E-309V
148.4 psec,-2.482E-309V
148.5 psec,-2.392E-309V
148.6 psec,-2.430E-309V
148.7 psec,-2.326E-309V
148.8 psec,-1.852E-309V
148.9 psec,-1.522E-309V
149.0 psec,-1.319E-309V
149.1 psec,-1.021E-309V
149.2 psec,-0.8648E-309V
149.3 psec,-0.8432E-309V
149.4 psec,-0.4918E-309V
149.5 psec,-0.5542E-309V
149.6 psec,-0.5245E-309V
149.7 psec,-0.4148E-309V
149.8 psec,-0.4685E-309V
149.9 psec,-0.4420E-309V
150.0 psec,-0.3500E-309V
150.1 psec,8.358E-312V
150.2 psec,0.1166E-309V
150.3 psec,-0.02174E-309V
150.4 psec,0.06809E-309V
150.5 psec,-0.1004E-309V
150.6 psec,-0.04690E-309V
150.7 psec,-0.02916E-309V
150.8 psec,-0.04950E-309V
150.9 psec,-0.1049E-309V
151.0 psec,0.03727E-309V
151.1 psec,-0.09732E-309V
151.2 psec,-0.01313E-309V
151.3 psec,0.05012E-309V
151.4 psec,0.1066E-309V
151.5 psec,-0.05280E-309V
151.6 psec,0.07727E-309V
151.7 psec,0.03234E-309V
151.8 psec,0.07981E-309V
151.9 psec,5.786E-312V
152.0 psec,0.07509E-309V
152.1 psec,0.06605E-309V
152.2 psec,-1.820E-312V
152.3 psec,0.1411E-309V
152.4 psec,0.4698E-309V
152.5 psec,0.5019E-309V
152.6 psec,0.4947E-309V
152.7 psec,0.6917E-309V
152.8 psec,1.053E-309V
152.9 psec,1.072E-309V
153.0 psec,0.9755E-309V
153.1 psec,1.000E-309V
153.2 psec,1.109E-309V
153.3 psec,1.031E-309V
153.4 psec,0.9837E-309V
153.5 psec,0.9333E-309V
153.6 psec,0.8481E-309V
153.7 psec,0.4822E-309V
153.8 psec,0.5357E-309V
153.9 psec,0.4882E-309V
154.0 psec,0.3316E-309V
154.1 psec,-0.1521E-309V
154.2 psec,-0.4511E-309V
154.3 psec,-0.5580E-309V
154.4 psec,-0.4802E-309V
154.5 psec,-0.4623E-309V
154.6 psec,-0.4900E-309V
154.7 psec,-0.5423E-309V
154.8 psec,-0.5926E-309V
154.9 psec,-0.3896E-309V
155.0 psec,-0.3965E-309V
155.1 psec,-0.3397E-309V
155.2 psec,0.02683E-309V
155.3 psec,-0.5540E-312V
155.4 psec,0.09754E-309V
155.5 psec,0.1074E-309V
155.6 psec,0.05520E-309V
155.7 psec,0.2175E-309V
155.8 psec,0.5829E-309V
155.9 psec,0.6677E-309V
156.0 psec,1.173E-309V
156.1 psec,1.568E-309V
156.2 psec,1.601E-309V
156.3 psec,1.521E-309V
156.4 psec,1.558E-309V
156.5 psec,1.440E-309V
156.6 psec,1.626E-309V
156.7 psec,2.035E-309V
156.8 psec,1.898E-309V
156.9 psec,1.912E-309V
157.0 psec,1.792E-309V
157.1 psec,1.528E-309V
157.2 psec,1.324E-309V
157.3 psec,0.9372E-309V
157.4 psec,0.8193E-309V
157.5 psec,0.4815E-309V
157.6 psec,0.3880E-309V
157.7 psec,0.2577E-309V
157.8 psec,-0.1337E-309V
157.9 psec,-0.5222E-309V
158.0 psec,-0.6762E-309V
158.1 psec,-1.050E-309V
158.2 psec,-1.160E-309V
158.3 psec,-1.460E-309V
158.4 psec,-1.687E-309V
158.5 psec,-2.038E-309V
158.6 psec,-2.005E-309V
158.7 psec,-2.052E-309V
158.8 psec,-1.912E-309V
158.9 psec,-2.047E-309V
159.0 psec,-1.942E-309V
159.1 psec,-2.043E-309V
159.2 psec,-1.838E-309V
159.3 psec,-1.342E-309V
159.4 psec,-1.046E-309V
159.5 psec,-0.9330E-309V
159.6 psec,-0.9687E-309V
159.7 psec,-0.8854E-309V
159.8 psec,-0.8992E-309V
159.9 psec,-0.9838E-309V
160.0 psec,-0.8622E-309V
160.1 psec,-0.3164E-309V
160.2 psec,0.1346E-309V
160.3 psec,0.4609E-309V
160.4 psec,0.6685E-309V
160.5 psec,0.9833E-309V
160.6 psec,1.146E-309V
160.7 psec,1.605E-309V
160.8 psec,1.613E-309V
160.9 psec,1.875E-309V
161.0 psec,1.886E-309V
161.1 psec,1.884E-309V
161.2 psec,1.860E-309V
161.3 psec,2.034E-309V
161.4 psec,1.913E-309V
161.5 psec,1.971E-309V
161.6 psec,1.944E-309V
161.7 psec,1.820E-309V
161.8 psec,1.373E-309V
161.9 psec,1.321E-309V
162.0 psec,0.9300E-309V
162.1 psec,0.9099E-309V
162.2 psec,0.9819E-309V
162.3 psec,0.8596E-309V
162.4 psec,0.3154E-309V
162.5 psec,-0.1408E-309V
162.6 psec,-0.4869E-309V
162.7 psec,-0.4994E-309V
162.8 psec,-0.6889E-309V
162.9 psec,-1.040E-309V
163.0 psec,-1.073E-309V
163.1 psec,-1.041E-309V
163.2 psec,-1.199E-309V
163.3 psec,-1.505E-309V
163.4 psec,-1.475E-309V
163.5 psec,-1.605E-309V
163.6 psec,-1.642E-309V
163.7 psec,-2.034E-309V
163.8 psec,-2.025E-309V
163.9 psec,-2.086E-309V
164.0 psec,-1.963E-309V
164.1 psec,-2.112E-309V
164.2 psec,-2.469E-309V
164.3 psec,-2.504E-309V
164.4 psec,-2.434E-309V
164.5 psec,-2.480E-309V
164.6 psec,-2.359E-309V
164.7 psec,-2.296E-309V
164.8 psec,-1.819E-309V
164.9 psec,-1.444E-309V
165.0 psec,-1.411E-309V
165.1 psec,-1.474E-309V
165.2 psec,-1.384E-309V
165.3 psec,-1.389E-309V
165.4 psec,-1.495E-309V
165.5 psec,-1.457E-309V
165.6 psec,-1.305E-309V
165.7 psec,-0.8612E-309V
165.8 psec,-0.4452E-309V
165.9 psec,-0.5714E-309V
166.0 psec,-0.5372E-309V
166.1 psec,-0.6157E-309V
166.2 psec,-0.5961E-309V
166.3 psec,-0.5082E-309V
166.4 psec,-0.6290E-309V
166.5 psec,-1.173E-309V
166.6 psec,-1.611E-309V
166.7 psec,-2.137E-309V
166.8 psec,-2.463E-309V
166.9 psec,-2.563E-309V
167.0 psec,-2.429E-309V
167.1 psec,-2.521E-309V
167.2 psec,-2.334E-309V
167.3 psec,-1.881E-309V
167.4 psec,-1.872E-309V
167.5 psec,-2.018E-309V
167.6 psec,-1.793E-309V
167.7 psec,-1.437E-309V
167.8 psec,-1.405E-309V
167.9 psec,-1.417E-309V
168.0 psec,-1.426E-309V
168.1 psec,-1.395E-309V
168.2 psec,-1.300E-309V
168.3 psec,-0.9062E-309V
168.4 psec,-0.9344E-309V
168.5 psec,-0.8814E-309V
168.6 psec,-0.7405E-309V
168.7 psec,-0.3088E-309V
168.8 psec,0.1020E-309V
168.9 psec,-7.471E-312V
169.0 psec,0.08680E-309V
169.1 psec,0.1097E-309V
169.2 psec,0.04057E-309V
169.3 psec,0.09071E-309V
169.4 psec,-0.01053E-309V
169.5 psec,-0.04759E-309V
169.6 psec,-0.05388E-309V
169.7 psec,-0.06283E-309V
169.8 psec,-0.1041E-309V
169.9 psec,0.02147E-309V
170.0 psec,0.04659E-309V
170.1 psec,-0.05540E-309V
170.2 psec,-0.05755E-309V
170.3 psec,0.02906E-309V
170.4 psec,-0.05584E-309V
170.5 psec,-0.06663E-309V
170.6 psec,5.920E-312V
170.7 psec,-0.07873E-309V
170.8 psec,-0.05953E-309V
170.9 psec,-0.1525E-309V
171.0 psec,-0.5365E-309V
171.1 psec,-0.4453E-309V
171.2 psec,-0.5684E-309V
171.3 psec,-0.3867E-309V
171.4 psec,-0.3536E-309V
171.5 psec,0.02836E-309V
171.6 psec,0.05506E-309V
171.7 psec,5.869E-312V
171.8 psec,0.1599E-309V
171.9 psec,0.4970E-309V
172.0 psec,0.5390E-309V
172.1 psec,0.5466E-309V
172.2 psec,0.5305E-309V
172.3 psec,0.4987E-309V
172.4 psec,0.6913E-309V
172.5 psec,1.061E-309V
172.6 psec,1.095E-309V
172.7 psec,1.026E-309V
172.8 psec,1.072E-309V
172.9 psec,0.9708E-309V
173.0 psec,0.9460E-309V
173.1 psec,0.9698E-309V
173.2 psec,1.013E-309V
173.3 psec,1.048E-309V
173.4 psec,1.048E-309V
173.5 psec,0.9934E-309V
173.6 psec,0.8752E-309V
173.7 psec,0.9176E-309V
173.8 psec,0.8608E-309V
173.9 psec,0.4802E-309V
174.0 psec,0.5032E-309V
174.1 psec,0.4371E-309V
174.2 psec,0.5318E-309V
174.3 psec,0.5403E-309V
174.4 psec,0.4590E-309V
174.5 psec,0.5426E-309V
174.6 psec,0.5478E-309V
174.7 psec,0.4735E-309V
174.8 psec,0.5738E-309V
174.9 psec,0.3685E-309V
175.0 psec,-0.09035E-309V
175.1 psec,-0.06017E-309V
175.2 psec,-0.03334E-309V
175.3 psec,-0.01196E-309V
175.4 psec,-2.088E-312V
175.5 psec,-0.01283E-309V
175.6 psec,-0.05511E-309V
175.7 psec,-0.1398E-309V
175.8 psec,-0.4947E-309V
175.9 psec,-0.6268E-309V
176.0 psec,-1.004E-309V
176.1 psec,-0.9060E-309V
176.2 psec,-1.069E-309V
176.3 psec,-1.017E-309V
176.4 psec,-1.012E-309V
176.5 psec,-1.065E-309V
176.6 psec,-0.9523E-309V
176.7 psec,-0.9271E-309V
176.8 psec,-1.008E-309V
176.9 psec,-0.9522E-309V
177.0 psec,-1.023E-309V
177.1 psec,-0.9729E-309V
177.2 psec,-1.059E-309V
177.3 psec,-1.040E-309V
177.4 psec,-1.149E-309V
177.5 psec,-1.580E-309V
177.6 psec,-1.580E-309V
177.7 psec,-1.622E-309V
177.8 psec,-1.902E-309V
177.9 psec,-1.900E-309V
178.0 psec,-1.842E-309V
178.1 psec,-1.489E-309V
178.2 psec,-1.561E-309V
178.3 psec,-1.541E-309V
178.4 psec,-1.408E-309V
178.5 psec,-1.396E-309V
178.6 psec,-1.494E-309V
178.7 psec,-1.437E-309V
178.8 psec,-1.475E-309V
178.9 psec,-1.361E-309V
179.0 psec,-1.345E-309V
179.1 psec,-0.9792E-309V
179.2 psec,-1.015E-309V
179.3 psec,-0.9811E-309V
179.4 psec,-0.9068E-309V
179.5 psec,-1.048E-309V
179.6 psec,-0.9468E-309V
179.7 psec,-1.107E-309V
179.8 psec,-1.063E-309V
179.9 psec,-1.080E-309V
180.0 psec,-0.9295E-309V
180.1 psec,-1.113E-309V
180.2 psec,-1.588E-309V
180.3 psec,-1.611E-309V
180.4 psec,-1.886E-309V
180.5 psec,-1.903E-309V
180.6 psec,-1.891E-309V
180.7 psec,-1.832E-309V
180.8 psec,-1.488E-309V
180.9 psec,-1.338E-309V
181.0 psec,-0.9032E-309V
181.1 psec,-0.8945E-309V
181.2 psec,-1.033E-309V
181.3 psec,-1.035E-309V
181.4 psec,-0.8704E-309V
181.5 psec,-0.9977E-309V
181.6 psec,-0.9021E-309V
181.7 psec,-0.7985E-309V
181.8 psec,-0.4607E-309V
181.9 psec,-0.3564E-309V
182.0 psec,0.2160E-309V
182.1 psec,0.4863E-309V
182.2 psec,0.7004E-309V
182.3 psec,1.068E-309V
182.4 psec,1.092E-309V
182.5 psec,1.019E-309V
182.6 psec,1.081E-309V
182.7 psec,1.024E-309V
182.8 psec,1.079E-309V
182.9 psec,0.9913E-309V
183.0 psec,0.9892E-309V
183.1 psec,1.045E-309V
183.2 psec,0.8943E-309V
183.3 psec,1.013E-309V
183.4 psec,0.9041E-309V
183.5 psec,1.038E-309V
183.6 psec,0.9251E-309V
183.7 psec,1.049E-309V
183.8 psec,0.9341E-309V
183.9 psec,1.071E-309V
184.0 psec,0.9878E-309V
184.1 psec,0.9553E-309V
184.2 psec,0.9947E-309V
184.3 psec,1.122E-309V
184.4 psec,1.571E-309V
184.5 psec,1.629E-309V
184.6 psec,2.027E-309V
184.7 psec,2.052E-309V
184.8 psec,1.976E-309V
184.9 psec,2.079E-309V
185.0 psec,2.136E-309V
185.1 psec,2.619E-309V
185.2 psec,3.013E-309V
185.3 psec,3.080E-309V
185.4 psec,3.077E-309V
185.5 psec,3.003E-309V
185.6 psec,3.106E-309V
185.7 psec,3.579E-309V
185.8 psec,3.428E-309V
185.9 psec,3.616E-309V
186.0 psec,4.073E-309V
186.1 psec,4.029E-309V
186.2 psec,3.951E-309V
