"time
References : ['vcap70']
Dependency : [time]
Num. Points : [100007]
Matrix Size : scalar
Type : Real","vcap70
References : []
Dependency : [time]
Num. Points : [100007]
Matrix Size : scalar
Type : Real"
87.90 psec,211.8 mV
87.90 psec,211.8 mV
87.90 psec,211.8 mV
87.91 psec,211.7 mV
87.91 psec,211.7 mV
87.91 psec,211.7 mV
87.91 psec,211.7 mV
87.91 psec,211.7 mV
87.91 psec,211.6 mV
87.91 psec,211.6 mV
87.91 psec,211.6 mV
87.91 psec,211.6 mV
87.91 psec,211.6 mV
87.92 psec,211.5 mV
87.92 psec,211.5 mV
87.92 psec,211.5 mV
87.92 psec,211.5 mV
87.92 psec,211.4 mV
87.92 psec,211.4 mV
87.92 psec,211.4 mV
87.92 psec,211.4 mV
87.92 psec,211.4 mV
87.92 psec,211.3 mV
87.93 psec,211.3 mV
87.93 psec,211.3 mV
87.93 psec,211.3 mV
87.93 psec,211.3 mV
87.93 psec,211.2 mV
87.93 psec,211.2 mV
87.93 psec,211.2 mV
87.93 psec,211.2 mV
87.93 psec,211.1 mV
87.93 psec,211.1 mV
87.94 psec,211.1 mV
87.94 psec,211.1 mV
87.94 psec,211.1 mV
87.94 psec,211.0 mV
87.94 psec,211.0 mV
87.94 psec,211.0 mV
87.94 psec,211.0 mV
87.94 psec,211.0 mV
87.94 psec,210.9 mV
87.94 psec,210.9 mV
87.95 psec,210.9 mV
87.95 psec,210.9 mV
87.95 psec,210.8 mV
87.95 psec,210.8 mV
87.95 psec,210.8 mV
87.95 psec,210.8 mV
87.95 psec,210.8 mV
87.95 psec,210.7 mV
87.95 psec,210.7 mV
87.95 psec,210.7 mV
87.96 psec,210.7 mV
87.96 psec,210.6 mV
87.96 psec,210.6 mV
87.96 psec,210.6 mV
87.96 psec,210.6 mV
87.96 psec,210.6 mV
87.96 psec,210.5 mV
87.96 psec,210.5 mV
87.96 psec,210.5 mV
87.96 psec,210.5 mV
87.97 psec,210.4 mV
87.97 psec,210.4 mV
87.97 psec,210.4 mV
87.97 psec,210.4 mV
87.97 psec,210.4 mV
87.97 psec,210.3 mV
87.97 psec,210.3 mV
87.97 psec,210.3 mV
87.97 psec,210.3 mV
87.97 psec,210.2 mV
87.98 psec,210.2 mV
87.98 psec,210.2 mV
87.98 psec,210.2 mV
87.98 psec,210.2 mV
87.98 psec,210.1 mV
87.98 psec,210.1 mV
87.98 psec,210.1 mV
87.98 psec,210.1 mV
87.98 psec,210.0 mV
87.98 psec,210.0 mV
87.99 psec,210.0 mV
87.99 psec,210.0 mV
87.99 psec,210.0 mV
87.99 psec,209.9 mV
87.99 psec,209.9 mV
87.99 psec,209.9 mV
87.99 psec,209.9 mV
87.99 psec,209.8 mV
87.99 psec,209.8 mV
87.99 psec,209.8 mV
88.00 psec,209.8 mV
88.00 psec,209.8 mV
88.00 psec,209.7 mV
88.00 psec,209.7 mV
88.00 psec,209.7 mV
88.00 psec,209.7 mV
88.00 psec,209.6 mV
88.00 psec,209.6 mV
88.00 psec,209.6 mV
88.00 psec,209.6 mV
88.01 psec,209.5 mV
88.01 psec,209.5 mV
88.01 psec,209.5 mV
88.01 psec,209.5 mV
88.01 psec,209.5 mV
88.01 psec,209.4 mV
88.01 psec,209.4 mV
88.01 psec,209.4 mV
88.01 psec,209.4 mV
88.01 psec,209.3 mV
88.02 psec,209.3 mV
88.02 psec,209.3 mV
88.02 psec,209.3 mV
88.02 psec,209.3 mV
88.02 psec,209.2 mV
88.02 psec,209.2 mV
88.02 psec,209.2 mV
88.02 psec,209.2 mV
88.02 psec,209.1 mV
88.02 psec,209.1 mV
88.03 psec,209.1 mV
88.03 psec,209.1 mV
88.03 psec,209.0 mV
88.03 psec,209.0 mV
88.03 psec,209.0 mV
88.03 psec,209.0 mV
88.03 psec,209.0 mV
88.03 psec,208.9 mV
88.03 psec,208.9 mV
88.03 psec,208.9 mV
88.04 psec,208.9 mV
88.04 psec,208.8 mV
88.04 psec,208.8 mV
88.04 psec,208.8 mV
88.04 psec,208.8 mV
88.04 psec,208.7 mV
88.04 psec,208.7 mV
88.04 psec,208.7 mV
88.04 psec,208.7 mV
88.04 psec,208.7 mV
88.05 psec,208.6 mV
88.05 psec,208.6 mV
88.05 psec,208.6 mV
88.05 psec,208.6 mV
88.05 psec,208.5 mV
88.05 psec,208.5 mV
88.05 psec,208.5 mV
88.05 psec,208.5 mV
88.05 psec,208.4 mV
88.05 psec,208.4 mV
88.06 psec,208.4 mV
88.06 psec,208.4 mV
88.06 psec,208.4 mV
88.06 psec,208.3 mV
88.06 psec,208.3 mV
88.06 psec,208.3 mV
88.06 psec,208.3 mV
88.06 psec,208.2 mV
88.06 psec,208.2 mV
88.06 psec,208.2 mV
88.07 psec,208.2 mV
88.07 psec,208.1 mV
88.07 psec,208.1 mV
88.07 psec,208.1 mV
88.07 psec,208.1 mV
88.07 psec,208.0 mV
88.07 psec,208.0 mV
88.07 psec,208.0 mV
88.07 psec,208.0 mV
88.07 psec,208.0 mV
88.08 psec,207.9 mV
88.08 psec,207.9 mV
88.08 psec,207.9 mV
88.08 psec,207.9 mV
88.08 psec,207.8 mV
88.08 psec,207.8 mV
88.08 psec,207.8 mV
88.08 psec,207.8 mV
88.08 psec,207.7 mV
88.08 psec,207.7 mV
88.09 psec,207.7 mV
88.09 psec,207.7 mV
88.09 psec,207.6 mV
88.09 psec,207.6 mV
88.09 psec,207.6 mV
88.09 psec,207.6 mV
88.09 psec,207.6 mV
88.09 psec,207.5 mV
88.09 psec,207.5 mV
88.09 psec,207.5 mV
88.10 psec,207.5 mV
88.10 psec,207.4 mV
88.10 psec,207.4 mV
88.10 psec,207.4 mV
88.10 psec,207.4 mV
88.10 psec,207.3 mV
88.10 psec,207.3 mV
88.10 psec,207.3 mV
88.10 psec,207.3 mV
88.10 psec,207.2 mV
88.11 psec,207.2 mV
88.11 psec,207.2 mV
88.11 psec,207.2 mV
88.11 psec,207.2 mV
88.11 psec,207.1 mV
88.11 psec,207.1 mV
88.11 psec,207.1 mV
88.11 psec,207.1 mV
88.11 psec,207.0 mV
88.11 psec,207.0 mV
88.12 psec,207.0 mV
88.12 psec,207.0 mV
88.12 psec,206.9 mV
88.12 psec,206.9 mV
88.12 psec,206.9 mV
88.12 psec,206.9 mV
88.12 psec,206.8 mV
88.12 psec,206.8 mV
88.12 psec,206.8 mV
88.12 psec,206.8 mV
88.13 psec,206.7 mV
88.13 psec,206.7 mV
88.13 psec,206.7 mV
88.13 psec,206.7 mV
88.13 psec,206.6 mV
88.13 psec,206.6 mV
88.13 psec,206.6 mV
88.13 psec,206.6 mV
88.13 psec,206.6 mV
88.13 psec,206.5 mV
88.14 psec,206.5 mV
88.14 psec,206.5 mV
88.14 psec,206.5 mV
88.14 psec,206.4 mV
88.14 psec,206.4 mV
88.14 psec,206.4 mV
88.14 psec,206.4 mV
88.14 psec,206.3 mV
88.14 psec,206.3 mV
88.14 psec,206.3 mV
88.15 psec,206.3 mV
88.15 psec,206.2 mV
88.15 psec,206.2 mV
88.15 psec,206.2 mV
88.15 psec,206.2 mV
88.15 psec,206.1 mV
88.15 psec,206.1 mV
88.15 psec,206.1 mV
88.15 psec,206.1 mV
88.15 psec,206.0 mV
88.16 psec,206.0 mV
88.16 psec,206.0 mV
88.16 psec,206.0 mV
88.16 psec,205.9 mV
88.16 psec,205.9 mV
88.16 psec,205.9 mV
88.16 psec,205.9 mV
88.16 psec,205.9 mV
88.16 psec,205.8 mV
88.16 psec,205.8 mV
88.17 psec,205.8 mV
88.17 psec,205.8 mV
88.17 psec,205.7 mV
88.17 psec,205.7 mV
88.17 psec,205.7 mV
88.17 psec,205.7 mV
88.17 psec,205.6 mV
88.17 psec,205.6 mV
88.17 psec,205.6 mV
88.17 psec,205.6 mV
88.18 psec,205.5 mV
88.18 psec,205.5 mV
88.18 psec,205.5 mV
88.18 psec,205.5 mV
88.18 psec,205.4 mV
88.18 psec,205.4 mV
88.18 psec,205.4 mV
88.18 psec,205.4 mV
88.18 psec,205.3 mV
88.18 psec,205.3 mV
88.19 psec,205.3 mV
88.19 psec,205.3 mV
88.19 psec,205.2 mV
88.19 psec,205.2 mV
88.19 psec,205.2 mV
88.19 psec,205.2 mV
88.19 psec,205.1 mV
88.19 psec,205.1 mV
88.19 psec,205.1 mV
88.19 psec,205.1 mV
88.20 psec,205.0 mV
88.20 psec,205.0 mV
88.20 psec,205.0 mV
88.20 psec,205.0 mV
88.20 psec,205.0 mV
88.20 psec,204.9 mV
88.20 psec,204.9 mV
88.20 psec,204.9 mV
88.20 psec,204.9 mV
88.20 psec,204.8 mV
88.21 psec,204.8 mV
88.21 psec,204.8 mV
88.21 psec,204.8 mV
88.21 psec,204.7 mV
88.21 psec,204.7 mV
88.21 psec,204.7 mV
88.21 psec,204.7 mV
88.21 psec,204.6 mV
88.21 psec,204.6 mV
88.21 psec,204.6 mV
88.22 psec,204.6 mV
88.22 psec,204.5 mV
88.22 psec,204.5 mV
88.22 psec,204.5 mV
88.22 psec,204.5 mV
88.22 psec,204.4 mV
88.22 psec,204.4 mV
88.22 psec,204.4 mV
88.22 psec,204.4 mV
88.22 psec,204.3 mV
88.23 psec,204.3 mV
88.23 psec,204.3 mV
88.23 psec,204.3 mV
88.23 psec,204.2 mV
88.23 psec,204.2 mV
88.23 psec,204.2 mV
88.23 psec,204.2 mV
88.23 psec,204.1 mV
88.23 psec,204.1 mV
88.23 psec,204.1 mV
88.24 psec,204.1 mV
88.24 psec,204.0 mV
88.24 psec,204.0 mV
88.24 psec,204.0 mV
88.24 psec,204.0 mV
88.24 psec,203.9 mV
88.24 psec,203.9 mV
88.24 psec,203.9 mV
88.24 psec,203.9 mV
88.24 psec,203.8 mV
88.25 psec,203.8 mV
88.25 psec,203.8 mV
88.25 psec,203.8 mV
88.25 psec,203.7 mV
88.25 psec,203.7 mV
88.25 psec,203.7 mV
88.25 psec,203.7 mV
88.25 psec,203.6 mV
88.25 psec,203.6 mV
88.25 psec,203.6 mV
88.26 psec,203.6 mV
88.26 psec,203.5 mV
88.26 psec,203.5 mV
88.26 psec,203.5 mV
88.26 psec,203.5 mV
88.26 psec,203.4 mV
88.26 psec,203.4 mV
88.26 psec,203.4 mV
88.26 psec,203.4 mV
88.26 psec,203.3 mV
88.27 psec,203.3 mV
88.27 psec,203.3 mV
88.27 psec,203.3 mV
88.27 psec,203.2 mV
88.27 psec,203.2 mV
88.27 psec,203.2 mV
88.27 psec,203.2 mV
88.27 psec,203.1 mV
88.27 psec,203.1 mV
88.27 psec,203.1 mV
88.28 psec,203.1 mV
88.28 psec,203.1 mV
88.28 psec,203.0 mV
88.28 psec,203.0 mV
88.28 psec,203.0 mV
88.28 psec,203.0 mV
88.28 psec,202.9 mV
88.28 psec,202.9 mV
88.28 psec,202.9 mV
88.28 psec,202.9 mV
88.29 psec,202.8 mV
88.29 psec,202.8 mV
88.29 psec,202.8 mV
88.29 psec,202.8 mV
88.29 psec,202.7 mV
88.29 psec,202.7 mV
88.29 psec,202.7 mV
88.29 psec,202.7 mV
88.29 psec,202.6 mV
88.29 psec,202.6 mV
88.30 psec,202.6 mV
88.30 psec,202.6 mV
88.30 psec,202.5 mV
88.30 psec,202.5 mV
88.30 psec,202.5 mV
88.30 psec,202.5 mV
88.30 psec,202.4 mV
88.30 psec,202.4 mV
88.30 psec,202.4 mV
88.30 psec,202.4 mV
88.31 psec,202.3 mV
88.31 psec,202.3 mV
88.31 psec,202.3 mV
88.31 psec,202.3 mV
88.31 psec,202.2 mV
88.31 psec,202.2 mV
88.31 psec,202.2 mV
88.31 psec,202.2 mV
88.31 psec,202.1 mV
88.31 psec,202.1 mV
88.32 psec,202.1 mV
88.32 psec,202.1 mV
88.32 psec,202.0 mV
88.32 psec,202.0 mV
88.32 psec,202.0 mV
88.32 psec,202.0 mV
88.32 psec,201.9 mV
88.32 psec,201.9 mV
88.32 psec,201.9 mV
88.32 psec,201.9 mV
88.33 psec,201.8 mV
88.33 psec,201.8 mV
88.33 psec,201.8 mV
88.33 psec,201.8 mV
88.33 psec,201.7 mV
88.33 psec,201.7 mV
88.33 psec,201.7 mV
88.33 psec,201.7 mV
88.33 psec,201.6 mV
88.33 psec,201.6 mV
88.34 psec,201.6 mV
88.34 psec,201.6 mV
88.34 psec,201.5 mV
88.34 psec,201.5 mV
88.34 psec,201.5 mV
88.34 psec,201.5 mV
88.34 psec,201.4 mV
88.34 psec,201.4 mV
88.34 psec,201.4 mV
88.34 psec,201.4 mV
88.35 psec,201.3 mV
88.35 psec,201.3 mV
88.35 psec,201.3 mV
88.35 psec,201.3 mV
88.35 psec,201.2 mV
88.35 psec,201.2 mV
88.35 psec,201.2 mV
88.35 psec,201.2 mV
88.35 psec,201.1 mV
88.35 psec,201.1 mV
88.36 psec,201.1 mV
88.36 psec,201.1 mV
88.36 psec,201.0 mV
88.36 psec,201.0 mV
88.36 psec,201.0 mV
88.36 psec,201.0 mV
88.36 psec,200.9 mV
88.36 psec,200.9 mV
88.36 psec,200.9 mV
88.36 psec,200.9 mV
88.37 psec,200.8 mV
88.37 psec,200.8 mV
88.37 psec,200.8 mV
88.37 psec,200.8 mV
88.37 psec,200.7 mV
88.37 psec,200.7 mV
88.37 psec,200.7 mV
88.37 psec,200.7 mV
88.37 psec,200.6 mV
88.37 psec,200.6 mV
88.38 psec,200.6 mV
88.38 psec,200.6 mV
88.38 psec,200.5 mV
88.38 psec,200.5 mV
88.38 psec,200.5 mV
88.38 psec,200.5 mV
88.38 psec,200.4 mV
88.38 psec,200.4 mV
88.38 psec,200.4 mV
88.38 psec,200.4 mV
88.39 psec,200.3 mV
88.39 psec,200.3 mV
88.39 psec,200.3 mV
88.39 psec,200.3 mV
88.39 psec,200.2 mV
88.39 psec,200.2 mV
88.39 psec,200.2 mV
88.39 psec,200.2 mV
88.39 psec,200.1 mV
88.39 psec,200.1 mV
88.40 psec,200.1 mV
88.40 psec,200.1 mV
88.40 psec,200.0 mV
88.40 psec,200.0 mV
88.40 psec,200.0 mV
88.40 psec,200.0 mV
88.40 psec,199.9 mV
88.40 psec,199.9 mV
88.40 psec,199.9 mV
88.40 psec,199.9 mV
88.41 psec,199.8 mV
88.41 psec,199.8 mV
88.41 psec,199.8 mV
88.41 psec,199.8 mV
88.41 psec,199.7 mV
88.41 psec,199.7 mV
88.41 psec,199.7 mV
88.41 psec,199.7 mV
88.41 psec,199.6 mV
88.41 psec,199.6 mV
88.42 psec,199.6 mV
88.42 psec,199.6 mV
88.42 psec,199.5 mV
88.42 psec,199.5 mV
88.42 psec,199.5 mV
88.42 psec,199.5 mV
88.42 psec,199.4 mV
88.42 psec,199.4 mV
88.42 psec,199.4 mV
88.42 psec,199.4 mV
88.43 psec,199.3 mV
88.43 psec,199.3 mV
88.43 psec,199.3 mV
88.43 psec,199.3 mV
88.43 psec,199.2 mV
88.43 psec,199.2 mV
88.43 psec,199.2 mV
88.43 psec,199.2 mV
88.43 psec,199.1 mV
88.43 psec,199.1 mV
88.44 psec,199.1 mV
88.44 psec,199.1 mV
88.44 psec,199.0 mV
88.44 psec,199.0 mV
88.44 psec,199.0 mV
88.44 psec,199.0 mV
88.44 psec,198.9 mV
88.44 psec,198.9 mV
88.44 psec,198.9 mV
88.44 psec,198.9 mV
88.45 psec,198.8 mV
88.45 psec,198.8 mV
88.45 psec,198.8 mV
88.45 psec,198.8 mV
88.45 psec,198.7 mV
88.45 psec,198.7 mV
88.45 psec,198.7 mV
88.45 psec,198.7 mV
88.45 psec,198.6 mV
88.45 psec,198.6 mV
88.46 psec,198.6 mV
88.46 psec,198.6 mV
88.46 psec,198.5 mV
88.46 psec,198.5 mV
88.46 psec,198.5 mV
88.46 psec,198.5 mV
88.46 psec,198.4 mV
88.46 psec,198.4 mV
88.46 psec,198.4 mV
88.46 psec,198.4 mV
88.47 psec,198.3 mV
88.47 psec,198.3 mV
88.47 psec,198.3 mV
88.47 psec,198.3 mV
88.47 psec,198.2 mV
88.47 psec,198.2 mV
88.47 psec,198.2 mV
88.47 psec,198.2 mV
88.47 psec,198.1 mV
88.47 psec,198.1 mV
88.48 psec,198.1 mV
88.48 psec,198.1 mV
88.48 psec,198.0 mV
88.48 psec,198.0 mV
88.48 psec,198.0 mV
88.48 psec,198.0 mV
88.48 psec,198.0 mV
88.48 psec,197.9 mV
88.48 psec,197.9 mV
88.48 psec,197.9 mV
88.49 psec,197.9 mV
88.49 psec,197.8 mV
88.49 psec,197.8 mV
88.49 psec,197.8 mV
88.49 psec,197.8 mV
88.49 psec,197.7 mV
88.49 psec,197.7 mV
88.49 psec,197.7 mV
88.49 psec,197.7 mV
88.49 psec,197.6 mV
88.50 psec,197.6 mV
88.50 psec,197.6 mV
88.50 psec,197.6 mV
88.50 psec,197.5 mV
88.50 psec,197.5 mV
88.50 psec,197.5 mV
88.50 psec,197.5 mV
88.50 psec,197.4 mV
88.50 psec,197.4 mV
88.50 psec,197.4 mV
88.51 psec,197.4 mV
88.51 psec,197.3 mV
88.51 psec,197.3 mV
88.51 psec,197.3 mV
88.51 psec,197.3 mV
88.51 psec,197.2 mV
88.51 psec,197.2 mV
88.51 psec,197.2 mV
88.51 psec,197.2 mV
88.51 psec,197.1 mV
88.52 psec,197.1 mV
88.52 psec,197.1 mV
88.52 psec,197.1 mV
88.52 psec,197.0 mV
88.52 psec,197.0 mV
88.52 psec,197.0 mV
88.52 psec,197.0 mV
88.52 psec,196.9 mV
88.52 psec,196.9 mV
88.52 psec,196.9 mV
88.53 psec,196.9 mV
88.53 psec,196.8 mV
88.53 psec,196.8 mV
88.53 psec,196.8 mV
88.53 psec,196.8 mV
88.53 psec,196.7 mV
88.53 psec,196.7 mV
88.53 psec,196.7 mV
88.53 psec,196.7 mV
88.53 psec,196.7 mV
88.54 psec,196.6 mV
88.54 psec,196.6 mV
88.54 psec,196.6 mV
88.54 psec,196.6 mV
88.54 psec,196.5 mV
88.54 psec,196.5 mV
88.54 psec,196.5 mV
88.54 psec,196.5 mV
88.54 psec,196.4 mV
88.54 psec,196.4 mV
88.55 psec,196.4 mV
88.55 psec,196.4 mV
88.55 psec,196.3 mV
88.55 psec,196.3 mV
88.55 psec,196.3 mV
88.55 psec,196.3 mV
88.55 psec,196.2 mV
88.55 psec,196.2 mV
88.55 psec,196.2 mV
88.55 psec,196.2 mV
88.56 psec,196.1 mV
88.56 psec,196.1 mV
88.56 psec,196.1 mV
88.56 psec,196.1 mV
88.56 psec,196.0 mV
88.56 psec,196.0 mV
88.56 psec,196.0 mV
88.56 psec,196.0 mV
88.56 psec,195.9 mV
88.56 psec,195.9 mV
88.57 psec,195.9 mV
88.57 psec,195.9 mV
88.57 psec,195.9 mV
88.57 psec,195.8 mV
88.57 psec,195.8 mV
88.57 psec,195.8 mV
88.57 psec,195.8 mV
88.57 psec,195.7 mV
88.57 psec,195.7 mV
88.57 psec,195.7 mV
88.58 psec,195.7 mV
88.58 psec,195.6 mV
88.58 psec,195.6 mV
88.58 psec,195.6 mV
88.58 psec,195.6 mV
88.58 psec,195.5 mV
88.58 psec,195.5 mV
88.58 psec,195.5 mV
88.58 psec,195.5 mV
88.58 psec,195.4 mV
88.59 psec,195.4 mV
88.59 psec,195.4 mV
88.59 psec,195.4 mV
88.59 psec,195.3 mV
88.59 psec,195.3 mV
88.59 psec,195.3 mV
88.59 psec,195.3 mV
88.59 psec,195.3 mV
88.59 psec,195.2 mV
88.59 psec,195.2 mV
88.60 psec,195.2 mV
88.60 psec,195.2 mV
88.60 psec,195.1 mV
88.60 psec,195.1 mV
88.60 psec,195.1 mV
88.60 psec,195.1 mV
88.60 psec,195.0 mV
88.60 psec,195.0 mV
88.60 psec,195.0 mV
88.60 psec,195.0 mV
88.61 psec,194.9 mV
88.61 psec,194.9 mV
88.61 psec,194.9 mV
88.61 psec,194.9 mV
88.61 psec,194.8 mV
88.61 psec,194.8 mV
88.61 psec,194.8 mV
88.61 psec,194.8 mV
88.61 psec,194.8 mV
88.61 psec,194.7 mV
88.62 psec,194.7 mV
88.62 psec,194.7 mV
88.62 psec,194.7 mV
88.62 psec,194.6 mV
88.62 psec,194.6 mV
88.62 psec,194.6 mV
88.62 psec,194.6 mV
88.62 psec,194.5 mV
88.62 psec,194.5 mV
88.62 psec,194.5 mV
88.63 psec,194.5 mV
88.63 psec,194.4 mV
88.63 psec,194.4 mV
88.63 psec,194.4 mV
88.63 psec,194.4 mV
88.63 psec,194.4 mV
88.63 psec,194.3 mV
88.63 psec,194.3 mV
88.63 psec,194.3 mV
88.63 psec,194.3 mV
88.64 psec,194.2 mV
88.64 psec,194.2 mV
88.64 psec,194.2 mV
88.64 psec,194.2 mV
88.64 psec,194.1 mV
88.64 psec,194.1 mV
88.64 psec,194.1 mV
88.64 psec,194.1 mV
88.64 psec,194.0 mV
88.64 psec,194.0 mV
88.65 psec,194.0 mV
88.65 psec,194.0 mV
88.65 psec,194.0 mV
88.65 psec,193.9 mV
88.65 psec,193.9 mV
88.65 psec,193.9 mV
88.65 psec,193.9 mV
88.65 psec,193.8 mV
88.65 psec,193.8 mV
88.65 psec,193.8 mV
88.66 psec,193.8 mV
88.66 psec,193.7 mV
88.66 psec,193.7 mV
88.66 psec,193.7 mV
88.66 psec,193.7 mV
88.66 psec,193.7 mV
88.66 psec,193.6 mV
88.66 psec,193.6 mV
88.66 psec,193.6 mV
88.66 psec,193.6 mV
88.67 psec,193.5 mV
88.67 psec,193.5 mV
88.67 psec,193.5 mV
88.67 psec,193.5 mV
88.67 psec,193.4 mV
88.67 psec,193.4 mV
88.67 psec,193.4 mV
88.67 psec,193.4 mV
88.67 psec,193.4 mV
88.67 psec,193.3 mV
88.68 psec,193.3 mV
88.68 psec,193.3 mV
88.68 psec,193.3 mV
88.68 psec,193.2 mV
88.68 psec,193.2 mV
88.68 psec,193.2 mV
88.68 psec,193.2 mV
88.68 psec,193.1 mV
88.68 psec,193.1 mV
88.68 psec,193.1 mV
88.69 psec,193.1 mV
88.69 psec,193.1 mV
88.69 psec,193.0 mV
88.69 psec,193.0 mV
88.69 psec,193.0 mV
88.69 psec,193.0 mV
88.69 psec,192.9 mV
88.69 psec,192.9 mV
88.69 psec,192.9 mV
88.69 psec,192.9 mV
88.70 psec,192.8 mV
88.70 psec,192.8 mV
88.70 psec,192.8 mV
88.70 psec,192.8 mV
88.70 psec,192.8 mV
88.70 psec,192.7 mV
88.70 psec,192.7 mV
88.70 psec,192.7 mV
88.70 psec,192.7 mV
88.70 psec,192.6 mV
88.71 psec,192.6 mV
88.71 psec,192.6 mV
88.71 psec,192.6 mV
88.71 psec,192.6 mV
88.71 psec,192.5 mV
88.71 psec,192.5 mV
88.71 psec,192.5 mV
88.71 psec,192.5 mV
88.71 psec,192.4 mV
88.71 psec,192.4 mV
88.72 psec,192.4 mV
88.72 psec,192.4 mV
88.72 psec,192.3 mV
88.72 psec,192.3 mV
88.72 psec,192.3 mV
88.72 psec,192.3 mV
88.72 psec,192.3 mV
88.72 psec,192.2 mV
88.72 psec,192.2 mV
88.72 psec,192.2 mV
88.73 psec,192.2 mV
88.73 psec,192.1 mV
88.73 psec,192.1 mV
88.73 psec,192.1 mV
88.73 psec,192.1 mV
88.73 psec,192.1 mV
88.73 psec,192.0 mV
88.73 psec,192.0 mV
88.73 psec,192.0 mV
88.73 psec,192.0 mV
88.74 psec,191.9 mV
88.74 psec,191.9 mV
88.74 psec,191.9 mV
88.74 psec,191.9 mV
88.74 psec,191.9 mV
88.74 psec,191.8 mV
88.74 psec,191.8 mV
88.74 psec,191.8 mV
88.74 psec,191.8 mV
88.74 psec,191.7 mV
88.75 psec,191.7 mV
88.75 psec,191.7 mV
88.75 psec,191.7 mV
88.75 psec,191.7 mV
88.75 psec,191.6 mV
88.75 psec,191.6 mV
88.75 psec,191.6 mV
88.75 psec,191.6 mV
88.75 psec,191.5 mV
88.75 psec,191.5 mV
88.76 psec,191.5 mV
88.76 psec,191.5 mV
88.76 psec,191.5 mV
88.76 psec,191.4 mV
88.76 psec,191.4 mV
88.76 psec,191.4 mV
88.76 psec,191.4 mV
88.76 psec,191.3 mV
88.76 psec,191.3 mV
88.76 psec,191.3 mV
88.77 psec,191.3 mV
88.77 psec,191.3 mV
88.77 psec,191.2 mV
88.77 psec,191.2 mV
88.77 psec,191.2 mV
88.77 psec,191.2 mV
88.77 psec,191.2 mV
88.77 psec,191.1 mV
88.77 psec,191.1 mV
88.77 psec,191.1 mV
88.78 psec,191.1 mV
88.78 psec,191.0 mV
88.78 psec,191.0 mV
88.78 psec,191.0 mV
88.78 psec,191.0 mV
88.78 psec,191.0 mV
88.78 psec,190.9 mV
88.78 psec,190.9 mV
88.78 psec,190.9 mV
88.78 psec,190.9 mV
88.79 psec,190.9 mV
88.79 psec,190.8 mV
88.79 psec,190.8 mV
88.79 psec,190.8 mV
88.79 psec,190.8 mV
88.79 psec,190.7 mV
88.79 psec,190.7 mV
88.79 psec,190.7 mV
88.79 psec,190.7 mV
88.79 psec,190.7 mV
88.80 psec,190.6 mV
88.80 psec,190.6 mV
88.80 psec,190.6 mV
88.80 psec,190.6 mV
88.80 psec,190.6 mV
88.80 psec,190.5 mV
88.80 psec,190.5 mV
88.80 psec,190.5 mV
88.80 psec,190.5 mV
88.80 psec,190.4 mV
88.81 psec,190.4 mV
88.81 psec,190.4 mV
88.81 psec,190.4 mV
88.81 psec,190.4 mV
88.81 psec,190.3 mV
88.81 psec,190.3 mV
88.81 psec,190.3 mV
88.81 psec,190.3 mV
88.81 psec,190.3 mV
88.81 psec,190.2 mV
88.82 psec,190.2 mV
88.82 psec,190.2 mV
88.82 psec,190.2 mV
88.82 psec,190.1 mV
88.82 psec,190.1 mV
88.82 psec,190.1 mV
88.82 psec,190.1 mV
88.82 psec,190.1 mV
88.82 psec,190.0 mV
88.82 psec,190.0 mV
88.83 psec,190.0 mV
88.83 psec,190.0 mV
88.83 psec,190.0 mV
88.83 psec,189.9 mV
88.83 psec,189.9 mV
88.83 psec,189.9 mV
88.83 psec,189.9 mV
88.83 psec,189.9 mV
88.83 psec,189.8 mV
88.83 psec,189.8 mV
88.84 psec,189.8 mV
88.84 psec,189.8 mV
88.84 psec,189.8 mV
88.84 psec,189.7 mV
88.84 psec,189.7 mV
88.84 psec,189.7 mV
88.84 psec,189.7 mV
88.84 psec,189.7 mV
88.84 psec,189.6 mV
88.84 psec,189.6 mV
88.85 psec,189.6 mV
88.85 psec,189.6 mV
88.85 psec,189.5 mV
88.85 psec,189.5 mV
88.85 psec,189.5 mV
88.85 psec,189.5 mV
88.85 psec,189.5 mV
88.85 psec,189.4 mV
88.85 psec,189.4 mV
88.85 psec,189.4 mV
88.86 psec,189.4 mV
88.86 psec,189.4 mV
88.86 psec,189.3 mV
88.86 psec,189.3 mV
88.86 psec,189.3 mV
88.86 psec,189.3 mV
88.86 psec,189.3 mV
88.86 psec,189.2 mV
88.86 psec,189.2 mV
88.86 psec,189.2 mV
88.87 psec,189.2 mV
88.87 psec,189.2 mV
88.87 psec,189.1 mV
88.87 psec,189.1 mV
88.87 psec,189.1 mV
88.87 psec,189.1 mV
88.87 psec,189.1 mV
88.87 psec,189.0 mV
88.87 psec,189.0 mV
88.87 psec,189.0 mV
88.88 psec,189.0 mV
88.88 psec,189.0 mV
88.88 psec,188.9 mV
88.88 psec,188.9 mV
88.88 psec,188.9 mV
88.88 psec,188.9 mV
88.88 psec,188.9 mV
88.88 psec,188.8 mV
88.88 psec,188.8 mV
88.88 psec,188.8 mV
88.89 psec,188.8 mV
88.89 psec,188.8 mV
88.89 psec,188.7 mV
88.89 psec,188.7 mV
88.89 psec,188.7 mV
88.89 psec,188.7 mV
88.89 psec,188.7 mV
88.89 psec,188.6 mV
88.89 psec,188.6 mV
88.89 psec,188.6 mV
